# GeoNames 一级行政区（admin1）参考表
# 来源: https://download.geonames.org/export/dump/admin1CodesASCII.txt（配合 countryInfo.txt 做 ISO2→ISO3 映射）
# 许可: Creative Commons Attribution 4.0 (CC BY 4.0)
# 署名: GeoNames, https://www.geonames.org/
# 生成: python scripts/fetch_geonames_admin1.py    —— 请勿手工编辑
#
# 每行 5 列，制表符分隔: iso3	geonames_code	name	asciiname	geonameid
# geonames_code 形如 KE.01；geonameid 全局唯一，实体 id 以它为准
# 未匹配到 UN M49 国家表而跳过的 ISO2: XK=7
CAF	CF.16	Sangha-Mbaéré	Sangha-Mbaere	2383204
CAF	CF.14	Vakaga	Vakaga	236178
CAN	CA.01	Alberta	Alberta	5883102
CAN	CA.02	British Columbia	British Columbia	5909050
CAN	CA.03	Manitoba	Manitoba	6065171
CAN	CA.04	New Brunswick	New Brunswick	6087430
CAN	CA.05	Newfoundland and Labrador	Newfoundland and Labrador	6354959
CAN	CA.13	Northwest Territories	Northwest Territories	6091069
CAN	CA.07	Nova Scotia	Nova Scotia	6091530
CAN	CA.14	Nunavut	Nunavut	6091732
CAN	CA.08	Ontario	Ontario	6093943
CAN	CA.09	Prince Edward Island	Prince Edward Island	6113358
CAN	CA.10	Quebec	Quebec	6115047
CAN	CA.11	Saskatchewan	Saskatchewan	6141242
CAN	CA.12	Yukon	Yukon	6185811
CHE	CH.AG	Aargau	Aargau	2661876
CHE	CH.AR	Appenzell Ausserrhoden	Appenzell Ausserrhoden	2661739
CHE	CH.AI	Appenzell Innerrhoden	Appenzell Innerrhoden	2661741
CHE	CH.BS	Basel-City	Basel-City	2661602
CHE	CH.BL	Basel-Landschaft	Basel-Landschaft	2661603
CHE	CH.BE	Bern	Bern	2661551
CHE	CH.FR	Fribourg	Fribourg	2660717
CHE	CH.GE	Geneva	Geneva	2660645
CHE	CH.GL	Glarus	Glarus	2660593
CHE	CH.GR	Grisons	Grisons	2660522
CHE	CH.JU	Jura	Jura	2660207
CHE	CH.LU	Lucerne	Lucerne	2659810
CHE	CH.NE	Neuchâtel	Neuchatel	2659495
CHE	CH.NW	Nidwalden	Nidwalden	2659471
CHE	CH.OW	Obwalden	Obwalden	2659315
CHE	CH.SG	Saint Gallen	Saint Gallen	2658821
CHE	CH.SH	Schaffhausen	Schaffhausen	2658760
CHE	CH.SZ	Schwyz	Schwyz	2658664
CHE	CH.SO	Solothurn	Solothurn	2658563
CHE	CH.TG	Thurgau	Thurgau	2658372
CHE	CH.TI	Ticino	Ticino	2658370
CHE	CH.UR	Uri	Uri	2658226
CHE	CH.VS	Valais	Valais	2658205
CHE	CH.VD	Vaud	Vaud	2658182
CHE	CH.ZG	Zug	Zug	2657907
CHE	CH.ZH	Zurich	Zurich	2657895
CHL	CL.03	Antofagasta	Antofagasta	3899537
CHL	CL.04	Araucania	Araucania	3899463
CHL	CL.16	Arica y Parinacota Region	Arica y Parinacota Region	6693562
CHL	CL.05	Atacama	Atacama	3899191
CHL	CL.02	Aysén	Aysen	3900333
CHL	CL.06	Biobio	Biobio	3898380
CHL	CL.07	Coquimbo Region	Coquimbo Region	3893623
CHL	CL.14	Los Lagos Region	Los Lagos Region	3881974
CHL	CL.17	Los Ríos Region	Los Rios Region	6693563
CHL	CL.11	Maule Region	Maule Region	3880306
CHL	CL.08	O'Higgins Region	O'Higgins Region	3883281
CHL	CL.10	Region of Magallanes	Region of Magallanes	4036650
CHL	CL.12	Santiago Metropolitan	Santiago Metropolitan	3873544
CHL	CL.15	Tarapacá	Tarapaca	3870116
CHL	CL.01	Valparaiso	Valparaiso	3868621
CHL	CL.18	Ñuble	Nuble	11979367
CHN	CN.01	Anhui	Anhui	1818058
CHN	CN.22	Beijing	Beijing	2038349
CHN	CN.33	Chongqing	Chongqing	1814905
CHN	CN.07	Fujian	Fujian	1811017
CHN	CN.15	Gansu	Gansu	1810676
CHN	CN.30	Guangdong	Guangdong	1809935
CHN	CN.16	Guangxi	Guangxi	1809867
CHN	CN.18	Guizhou	Guizhou	1809445
CHN	CN.31	Hainan	Hainan	1809054
CHN	CN.10	Hebei	Hebei	1808773
CHN	CN.08	Heilongjiang	Heilongjiang	2036965
CHN	CN.09	Henan	Henan	1808520
CHN	CN.12	Hubei	Hubei	1806949
CHN	CN.11	Hunan	Hunan	1806691
CHN	CN.20	Inner Mongolia	Inner Mongolia	2035607
CHN	CN.04	Jiangsu	Jiangsu	1806260
CHN	CN.03	Jiangxi	Jiangxi	1806222
CHN	CN.05	Jilin	Jilin	2036500
CHN	CN.19	Liaoning	Liaoning	2036115
CHN	CN.21	Ningxia	Ningxia	1799355
CHN	CN.06	Qinghai	Qinghai	1280239
CHN	CN.26	Shaanxi	Shaanxi	1796480
CHN	CN.25	Shandong	Shandong	1796328
CHN	CN.23	Shanghai	Shanghai	1796231
CHN	CN.24	Shanxi	Shanxi	1795912
CHN	CN.32	Sichuan	Sichuan	1794299
CHN	CN.28	Tianjin	Tianjin	1792943
CHN	CN.14	Tibet	Tibet	1279685
CHN	CN.13	Xinjiang	Xinjiang	1529047
CHN	CN.29	Yunnan	Yunnan	1785694
CHN	CN.02	Zhejiang	Zhejiang	1784764
CIV	CI.93	Abidjan Autonomous District	Abidjan Autonomous District	11153151
CIV	CI.76	Bas-Sassandra District	Bas-Sassandra District	11153052
CIV	CI.94	Comoé District	Comoe District	11153053
CIV	CI.77	Denguélé District	Denguele District	11153054
CIV	CI.95	Goh-Djiboua	Goh-Djiboua	11153055
CIV	CI.81	Lacs District	Lacs District	11153056
CIV	CI.82	Lagunes District	Lagunes District	11153057
CIV	CI.78	Montagnes	Montagnes	11153058
CIV	CI.96	Sassandra-Marahoue	Sassandra-Marahoue	11153059
CIV	CI.87	Savanes District	Savanes District	11153060
CIV	CI.90	Vallée du Bandama District	Vallee du Bandama District	11153061
CIV	CI.97	Woroba	Woroba	11153062
CIV	CI.98	Yamoussoukro	Yamoussoukro	10629377
CIV	CI.92	Zanzan District	Zanzan District	11153063
CMR	CM.10	Adamaoua	Adamaoua	2236015
CMR	CM.11	Centre	Centre	2233376
CMR	CM.04	East	East	2231835
CMR	CM.12	Far North	Far North	2231755
CMR	CM.05	Littoral	Littoral	2229336
CMR	CM.13	North	North	2223603
CMR	CM.07	North-West	North-West	2223602
CMR	CM.14	South	South	2221789
CMR	CM.09	South-West	South-West	2221788
CMR	CM.08	West	West	2222934
COD	CD.08	Bas-Congo	Bas-Congo	2317277
COD	CD.13	Bas-Uele	Bas-Uele	219402
COD	CD.04	East Kasai	East Kasai	214138
COD	CD.14	Haut-Katanga	Haut-Katanga	11288213
COD	CD.15	Haut-Lomami	Haut-Lomami	216141
COD	CD.16	Haut-Uele	Haut-Uele	216140
COD	CD.17	Ituri	Ituri	215709
COD	CD.18	Kasai	Kasai	214140
COD	CD.23	Kasai-Central	Kasai-Central	210596
COD	CD.06	Kinshasa	Kinshasa	2314300
COD	CD.19	Kwango	Kwango	2313860
COD	CD.20	Kwilu	Kwilu	2313847
COD	CD.21	Lomami	Lomami	11288214
COD	CD.22	Lualaba	Lualaba	922727
COD	CD.24	Mai-Ndombe	Mai-Ndombe	2313191
COD	CD.10	Maniema	Maniema	209610
COD	CD.25	Mongala	Mongala	208741
COD	CD.26	Nord-Ubangi	Nord-Ubangi	11288215
COD	CD.11	North Kivu	North Kivu	206938
COD	CD.27	Sankuru	Sankuru	205828
COD	CD.12	South Kivu	South Kivu	205413
COD	CD.28	Sud-Ubangi	Sud-Ubangi	11288216
COD	CD.29	Tanganyika	Tanganyika	205253
COD	CD.30	Tshopo	Tshopo	204704
COD	CD.31	Tshuapa	Tshuapa	204697
COD	CD.02	Équateur	Equateur	216661
COG	CG.01	Bouenza	Bouenza	2260668
COG	CG.12	Brazzaville	Brazzaville	2572183
COG	CG.13	Cuvette	Cuvette	2260487
COG	CG.14	Cuvette-Ouest	Cuvette-Ouest	2593118
COG	CG.04	Kouilou	Kouilou	2258738
COG	CG.06	Likouala	Likouala	2258431
COG	CG.05	Lékoumou	Lekoumou	2258534
COG	CG.07	Niari	Niari	2256175
COG	CG.08	Plateaux	Plateaux	2255422
COG	CG.15	Pointe-Noire	Pointe-Noire	7280295
COG	CG.11	Pool	Pool	2255404
COG	CG.10	Sangha	Sangha	2255329
COK	CK.11695124	Aitutaki	Aitutaki	11695124
COK	CK.11695126	Atiu	Atiu	11695126
COK	CK.11695385	Ma'uke	Ma'uke	11695385
COK	CK.11695127	Mangaia	Mangaia	11695127
COK	CK.11695384	Manihiki	Manihiki	11695384
COK	CK.11695386	Mitiaro	Mitiaro	11695386
COK	CK.11695387	Palmerston	Palmerston	11695387
COK	CK.11695388	Penrhyn	Penrhyn	11695388
COK	CK.11695389	Pukapuka	Pukapuka	11695389
COK	CK.11695390	Rakahanga	Rakahanga	11695390
COK	CK.11695425	Rarotonga	Rarotonga	11695425
COL	CO.01	Amazonas Department	Amazonas Department	3689982
COL	CO.02	Antioquia	Antioquia	3689815
COL	CO.03	Arauca Department	Arauca Department	3689717
COL	CO.04	Atlántico	Atlantico	3689436
COL	CO.34	Bogota D.C.	Bogota D.C.	3688685
COL	CO.35	Bolívar	Bolivar	3688650
COL	CO.36	Boyacá	Boyaca	3688536
COL	CO.37	Caldas Department	Caldas Department	3687951
COL	CO.08	Caquetá	Caqueta	3687479
COL	CO.32	Casanare Department	Casanare Department	3687173
COL	CO.09	Cauca Department	Cauca Department	3687029
COL	CO.10	Cesar Department	Cesar Department	3686880
COL	CO.11	Chocó	Choco	3686431
COL	CO.33	Cundinamarca	Cundinamarca	3685413
COL	CO.12	Córdoba	Cordoba	3685889
COL	CO.15	Guainía Department	Guainia Department	3681652
COL	CO.14	Guaviare Department	Guaviare Department	3681344
COL	CO.16	Huila Department	Huila Department	3680692
COL	CO.17	La Guajira Department	La Guajira Department	3678847
COL	CO.38	Magdalena Department	Magdalena Department	3675686
COL	CO.19	Meta Department	Meta Department	3674810
COL	CO.20	Nariño	Narino	3674021
COL	CO.21	Norte de Santander Department	Norte de Santander Department	3673798
COL	CO.22	Putumayo Department	Putumayo Department	3671178
COL	CO.23	Quindío Department	Quindio Department	3671087
COL	CO.24	Risaralda Department	Risaralda Department	3670698
COL	CO.25	San Andres y Providencia	San Andres y Providencia	3670205
COL	CO.26	Santander Department	Santander Department	3668578
COL	CO.27	Sucre Department	Sucre Department	3667725
COL	CO.28	Tolima Department	Tolima Department	3666951
COL	CO.29	Valle del Cauca Department	Valle del Cauca Department	3666313
COL	CO.30	Vaupés	Vaupes	3666254
COL	CO.31	Vichada Department	Vichada Department	3666082
COM	KM.01	Anjouan	Anjouan	922001
COM	KM.02	Grande Comore	Grande Comore	921882
COM	KM.03	Mohéli	Moheli	921780
CPV	CV.01	Boa Vista	Boa Vista	3374855
CPV	CV.02	Brava	Brava	3374832
CPV	CV.04	Maio	Maio	3374487
CPV	CV.13	Mosteiros	Mosteiros	3411924
CPV	CV.05	Paul	Paul	3374391
CPV	CV.21	Porto Novo	Porto Novo	7602868
CPV	CV.14	Praia	Praia	3374332
CPV	CV.22	Ribeira Brava	Ribeira Brava	7602869
CPV	CV.07	Ribeira Grande	Ribeira Grande	3374274
CPV	CV.23	Ribeira Grande de Santiago	Ribeira Grande de Santiago	7603281
CPV	CV.08	Sal	Sal	3374249
CPV	CV.15	Santa Catarina	Santa Catarina	3374226
CPV	CV.24	Santa Catarina do Fogo	Santa Catarina do Fogo	7602870
CPV	CV.16	Santa Cruz	Santa Cruz	3411925
CPV	CV.17	São Domingos	Sao Domingos	3411926
CPV	CV.18	São Filipe	Sao Filipe	3411927
CPV	CV.25	São Lourenço dos Órgãos	Sao Lourenco dos Orgaos	7602873
CPV	CV.19	São Miguel	Sao Miguel	3411928
CPV	CV.26	São Salvador do Mundo	Sao Salvador do Mundo	7602871
CPV	CV.11	São Vicente	Sao Vicente	3374198
CPV	CV.20	Tarrafal	Tarrafal	3374161
CPV	CV.27	Tarrafal de São Nicolau	Tarrafal de Sao Nicolau	7602872
CRI	CR.01	Alajuela Province	Alajuela Province	3624953
CRI	CR.02	Cartago Province	Cartago Province	3624368
CRI	CR.03	Guanacaste Province	Guanacaste Province	3623582
CRI	CR.04	Heredia Province	Heredia Province	3623484
CRI	CR.06	Limón Province	Limon Province	3623064
CRI	CR.07	Puntarenas Province	Puntarenas Province	3622226
CRI	CR.08	San José	San Jose	3621837
CUB	CU.AR	Artemisa	Artemisa	7668824
CUB	CU.05	Camagüey	Camaguey	3566062
CUB	CU.07	Ciego de Ávila Province	Ciego de Avila Province	3564175
CUB	CU.08	Cienfuegos Province	Cienfuegos Province	3564120
CUB	CU.09	Granma Province	Granma Province	3558052
CUB	CU.10	Guantánamo Province	Guantanamo Province	3557685
CUB	CU.02	Havana	Havana	3564073
CUB	CU.12	Holguín Province	Holguin Province	3556965
CUB	CU.04	Isla de la Juventud	Isla de la Juventud	3556608
CUB	CU.13	Las Tunas Province	Las Tunas Province	3550595
CUB	CU.03	Matanzas Province	Matanzas Province	3547394
CUB	CU.MA	Mayabeque	Mayabeque	7668827
CUB	CU.01	Pinar del Río	Pinar del Rio	3544088
CUB	CU.14	Sancti Spíritus Province	Sancti Spiritus Province	3540665
CUB	CU.15	Santiago de Cuba Province	Santiago de Cuba Province	3536725
CUB	CU.16	Villa Clara Province	Villa Clara Province	3534168
CYM	KY.10375969	Bodden Town	Bodden Town	10375969
CYM	KY.10375971	East End	East End	10375971
CYM	KY.10346796	George Town	George Town	10346796
CYM	KY.10375970	North Side	North Side	10375970
CYM	KY.10375972	Sister Island	Sister Island	10375972
CYM	KY.10375968	West Bay	West Bay	10375968
CYP	CY.01	Ammochostos	Ammochostos	146615
CYP	CY.02	Keryneia	Keryneia	146411
CYP	CY.03	Larnaka	Larnaka	146398
CYP	CY.05	Limassol	Limassol	146383
CYP	CY.04	Nicosia	Nicosia	146267
CYP	CY.06	Pafos	Pafos	146213
CZE	CZ.81	Carlsbad Region	Carlsbad Region	3339539
CZE	CZ.88	Central Bohemia	Central Bohemia	3339576
CZE	CZ.82	Hradec Králové Region	Hradec Kralove Region	3339540
CZE	CZ.83	Liberec Region	Liberec Region	3339541
CZE	CZ.85	Moravian-Silesian Region	Moravian-Silesian Region	3339573
CZE	CZ.84	Olomouc Region	Olomouc Region	3339542
CZE	CZ.86	Pardubice Region	Pardubice Region	3339574
CZE	CZ.87	Plzeň Region	Plzen Region	3339575
CZE	CZ.52	Prague	Prague	3067695
CZE	CZ.79	South Bohemian Region	South Bohemian Region	3339537
CZE	CZ.78	South Moravian	South Moravian	3339536
CZE	CZ.80	Vysocina	Vysocina	3339538
CZE	CZ.90	Zlín	Zlin	3339578
CZE	CZ.89	Ústí nad Labem Region	Usti nad Labem Region	3339577
DEU	DE.01	Baden-Wurttemberg	Baden-Wurttemberg	2953481
DEU	DE.02	Bavaria	Bavaria	2951839
DEU	DE.11	Brandenburg	Brandenburg	2945356
DEU	DE.03	Bremen	Bremen	2944387
DEU	DE.04	Hamburg	Hamburg	2911297
DEU	DE.05	Hesse	Hesse	2905330
DEU	DE.06	Lower Saxony	Lower Saxony	2862926
DEU	DE.12	Mecklenburg-Vorpommern	Mecklenburg-Vorpommern	2872567
DEU	DE.07	North Rhine-Westphalia	North Rhine-Westphalia	2861876
DEU	DE.08	Rheinland-Pfalz	Rheinland-Pfalz	2847618
DEU	DE.09	Saarland	Saarland	2842635
DEU	DE.13	Saxony	Saxony	2842566
DEU	DE.14	Saxony-Anhalt	Saxony-Anhalt	2842565
DEU	DE.10	Schleswig-Holstein	Schleswig-Holstein	2838632
DEU	DE.16	State of Berlin	State of Berlin	2950157
DEU	DE.15	Thuringia	Thuringia	2822542
DJI	DJ.01	Ali Sabieh	Ali Sabieh	225282
DJI	DJ.08	Arta	Arta	449265
DJI	DJ.06	Dikhil	Dikhil	223889
DJI	DJ.07	Djibouti	Djibouti	223818
DJI	DJ.04	Obock	Obock	221525
DJI	DJ.05	Tadjourah	Tadjourah	220781
DMA	DM.02	Saint Andrew Parish	Saint Andrew Parish	3575632
DMA	DM.03	Saint David Parish	Saint David Parish	3575630
DMA	DM.04	Saint George Parish	Saint George Parish	3575628
DMA	DM.05	Saint John Parish	Saint John Parish	3575626
DMA	DM.06	Saint Joseph Parish	Saint Joseph Parish	3575625
DMA	DM.07	Saint Luke Parish	Saint Luke Parish	3575622
DMA	DM.08	Saint Mark Parish	Saint Mark Parish	3575621
DMA	DM.09	Saint Patrick Parish	Saint Patrick Parish	3575620
DMA	DM.10	Saint Paul Parish	Saint Paul Parish	3575619
DMA	DM.11	Saint Peter Parish	Saint Peter Parish	3575618
DNK	DK.17	Capital Region	Capital Region	6418538
DNK	DK.18	Central Jutland	Central Jutland	6418539
DNK	DK.19	North Denmark	North Denmark	6418540
DNK	DK.21	South Denmark	South Denmark	6418542
DNK	DK.20	Zealand	Zealand	6418541
DOM	DO.01	Azua Province	Azua Province	3512209
DOM	DO.02	Baoruco Province	Baoruco Province	3512050
DOM	DO.03	Barahona Province	Barahona Province	3512042
DOM	DO.04	Dajabón	Dajabon	3508951
DOM	DO.06	Duarte Province	Duarte Province	3508718
DOM	DO.28	El Seíbo	El Seibo	3506189
DOM	DO.11	Elías Piña	Elias Pina	3507269
DOM	DO.08	Espaillat Province	Espaillat Province	3505867
DOM	DO.29	Hato Mayor Province	Hato Mayor Province	3504766
DOM	DO.19	Hermanas Mirabal	Hermanas Mirabal	3493282
DOM	DO.09	Independencia	Independencia	3504326
DOM	DO.10	La Altagracia Province	La Altagracia Province	3503706
DOM	DO.12	La Romana	La Romana	3500955
DOM	DO.30	La Vega	La Vega	3499977
DOM	DO.14	María Trinidad Sánchez	Maria Trinidad Sanchez	3496772
DOM	DO.31	Monseñor Nouel	Monsenor Nouel	3496274
DOM	DO.15	Monte Cristi Province	Monte Cristi Province	3496200
DOM	DO.32	Monte Plata Province	Monte Plata Province	3496132
DOM	DO.34	Nacional	Nacional	3496024
DOM	DO.16	Pedernales Province	Pedernales Province	3495136
DOM	DO.35	Peravia	Peravia	3495015
DOM	DO.18	Puerto Plata	Puerto Plata	3494267
DOM	DO.20	Samaná	Samana	3493232
DOM	DO.33	San Cristóbal	San Cristobal	3493186
DOM	DO.36	San José de Ocoa	San Jose de Ocoa	6201372
DOM	DO.23	San Juan Province	San Juan Province	3493091
DOM	DO.24	San Pedro de Macorís	San Pedro de Macoris	3493031
DOM	DO.25	Santiago Province	Santiago Province	3492918
DOM	DO.26	Santiago Rodríguez	Santiago Rodriguez	3492912
DOM	DO.37	Santo Domingo Province	Santo Domingo Province	6201373
DOM	DO.21	Sánchez Ramírez	Sanchez Ramirez	3493192
DOM	DO.27	Valverde Province	Valverde Province	3492112
DZA	DZ.34	Adrar	Adrar	2508807
DZA	DZ.01	Algiers	Algiers	2507475
DZA	DZ.37	Annaba	Annaba	2506994
DZA	DZ.35	Aïn Defla	Ain Defla	2508226
DZA	DZ.36	Aïn Témouchent	Ain Temouchent	2507899
DZA	DZ.03	Batna	Batna	2505569
DZA	DZ.BA	Beni Abbes	Beni Abbes	12226385
DZA	DZ.19	Biskra	Biskra	2503822
DZA	DZ.20	Blida	Blida	2503765
DZA	DZ.BB	Bordj Badji Mokhtar	Bordj Badji Mokhtar	12226383
DZA	DZ.39	Bordj Bou Arréridj	Bordj Bou Arreridj	2503699
DZA	DZ.21	Bouira	Bouira	2502951
DZA	DZ.40	Boumerdes	Boumerdes	2502638
DZA	DZ.38	Béchar	Bechar	2505525
DZA	DZ.18	Béjaïa	Bejaia	2505325
DZA	DZ.41	Chlef	Chlef	2501296
DZA	DZ.04	Constantine	Constantine	2501147
DZA	DZ.DJ	Djanet	Djanet	12226388
DZA	DZ.22	Djelfa	Djelfa	2500013
DZA	DZ.42	El Bayadh	El Bayadh	2498541
DZA	DZ.EM	El Menia	El Menia	12226389
DZA	DZ.MG	El Mghair	El Mghair	12226391
DZA	DZ.43	El Oued	El Oued	2497406
DZA	DZ.44	El Tarf	El Tarf	2497322
DZA	DZ.45	Ghardaia	Ghardaia	2496045
DZA	DZ.23	Guelma	Guelma	2495659
DZA	DZ.46	Illizi	Illizi	2493455
DZA	DZ.IG	In Guezzam	In Guezzam	12226386
DZA	DZ.IS	In Salah	In Salah	12226387
DZA	DZ.24	Jijel	Jijel	2492910
DZA	DZ.47	Khenchela	Khenchela	2491887
DZA	DZ.25	Laghouat	Laghouat	2491188
DZA	DZ.27	M'Sila	M'Sila	2486682
DZA	DZ.26	Mascara	Mascara	2490095
DZA	DZ.06	Medea	Medea	2488831
DZA	DZ.48	Mila	Mila	2487449
DZA	DZ.07	Mostaganem	Mostaganem	2487130
DZA	DZ.49	Naama	Naama	2486512
DZA	DZ.09	Oran	Oran	2485920
DZA	DZ.50	Ouargla	Ouargla	2485794
DZA	DZ.OD	Ouled Djellal	Ouled Djellal	12226392
DZA	DZ.29	Oum el Bouaghi	Oum el Bouaghi	2484618
DZA	DZ.51	Relizane	Relizane	2483666
DZA	DZ.10	Saida	Saida	2482557
DZA	DZ.30	Sidi Bel Abbès	Sidi Bel Abbes	2481001
DZA	DZ.31	Skikda	Skikda	2479532
DZA	DZ.52	Souk Ahras	Souk Ahras	2479213
DZA	DZ.12	Sétif	Setif	2481696
DZA	DZ.53	Tamanrasset	Tamanrasset	2478217
DZA	DZ.13	Tiaret	Tiaret	2476893
DZA	DZ.TM	Timimoun	Timimoun	12226384
DZA	DZ.54	Tindouf	Tindouf	2476302
DZA	DZ.55	Tipaza	Tipaza	2476027
DZA	DZ.56	Tissemsilt	Tissemsilt	2475858
DZA	DZ.14	Tizi Ouzou	Tizi Ouzou	2475741
DZA	DZ.15	Tlemcen	Tlemcen	2475683
DZA	DZ.TG	Touggourt	Touggourt	12226390
DZA	DZ.33	Tébessa	Tebessa	2477457
ECU	EC.02	Azuay	Azuay	3660431
ECU	EC.03	Bolívar	Bolivar	3660130
ECU	EC.04	Canar	Canar	3659849
ECU	EC.05	Carchi	Carchi	3659718
ECU	EC.06	Chimborazo Province	Chimborazo Province	3659237
ECU	EC.07	Cotopaxi	Cotopaxi	3658766
ECU	EC.08	El Oro	El Oro	3658195
ECU	EC.09	Esmeraldas	Esmeraldas	3657986
ECU	EC.01	Galápagos	Galapagos	3657879
ECU	EC.10	Guayas	Guayas	3657505
ECU	EC.11	Imbabura	Imbabura	3655635
ECU	EC.12	Loja	Loja	3654665
ECU	EC.13	Los Ríos	Los Rios	3654592
ECU	EC.14	Manabí	Manabi	3654451
ECU	EC.15	Morona-Santiago Province	Morona-Santiago Province	3654005
ECU	EC.23	Napo	Napo	3653890
ECU	EC.24	Orellana Province	Orellana Province	3830306
ECU	EC.17	Pastaza Province	Pastaza Province	3653392
ECU	EC.18	Pichincha	Pichincha	3653224
ECU	EC.25	Santa Elena	Santa Elena	7062138
ECU	EC.26	Santo Domingo de los Tsáchilas	Santo Domingo de los Tsachilas	7062136
ECU	EC.22	Sucumbíos	Sucumbios	3830305
ECU	EC.19	Tungurahua Province	Tungurahua Province	3650445
ECU	EC.20	Zamora Chinchipe	Zamora Chinchipe	3649953
EGY	EG.06	Alexandria	Alexandria	361059
EGY	EG.16	Aswan	Aswan	359787
EGY	EG.17	Asyut	Asyut	359781
EGY	EG.03	Beheira	Beheira	361370
EGY	EG.18	Beni Suweif	Beni Suweif	359171
EGY	EG.11	Cairo	Cairo	360631
EGY	EG.01	Dakahlia	Dakahlia	361849
EGY	EG.20	Damietta	Damietta	358044
EGY	EG.04	Faiyum	Faiyum	361323
EGY	EG.05	Gharbia	Gharbia	361294
EGY	EG.08	Giza	Giza	360997
EGY	EG.07	Ismailia	Ismailia	361056
EGY	EG.21	Kafr el-Sheikh	Kafr el-Sheikh	354500
EGY	EG.28	Luxor	Luxor	7603259
EGY	EG.22	Matruh	Matruh	352603
EGY	EG.10	Minya	Minya	360688
EGY	EG.09	Monufia	Monufia	360689
EGY	EG.13	New Valley	New Valley	360483
EGY	EG.27	North Sinai	North Sinai	349401
EGY	EG.19	Port Said	Port Said	358617
EGY	EG.12	Qalyubia	Qalyubia	360621
EGY	EG.23	Qena	Qena	350546
EGY	EG.02	Red Sea	Red Sea	361468
EGY	EG.14	Sharqia	Sharqia	360016
EGY	EG.24	Sohag	Sohag	347794
EGY	EG.26	South Sinai	South Sinai	355182
EGY	EG.15	Suez	Suez	359797
ERI	ER.01	Anseba	Anseba	448497
ERI	ER.02	Debub	Debub	448498
ERI	ER.04	Gash-Barka	Gash-Barka	448500
ERI	ER.05	Maekel	Maekel	448501
ERI	ER.06	Northern Red Sea	Northern Red Sea	448502
ERI	ER.03	Southern Red Sea	Southern Red Sea	448499
ESP	ES.51	Andalusia	Andalusia	2593109
ESP	ES.52	Aragon	Aragon	3336899
ESP	ES.34	Asturias	Asturias	3114710
ESP	ES.07	Balearic Islands	Balearic Islands	2521383
ESP	ES.59	Basque Country	Basque Country	3336903
ESP	ES.53	Canary Islands	Canary Islands	2593110
ESP	ES.39	Cantabria	Cantabria	3336898
ESP	ES.55	Castille and León	Castille and Leon	3336900
ESP	ES.54	Castille-La Mancha	Castille-La Mancha	2593111
ESP	ES.56	Catalonia	Catalonia	3336901
ESP	ES.CE	Ceuta	Ceuta	2519582
ESP	ES.57	Extremadura	Extremadura	2593112
ESP	ES.58	Galicia	Galicia	3336902
ESP	ES.27	La Rioja	La Rioja	3336897
ESP	ES.29	Madrid	Madrid	3117732
ESP	ES.ML	Melilla	Melilla	6362988
ESP	ES.31	Murcia	Murcia	2513413
ESP	ES.32	Navarre	Navarre	3115609
ESP	ES.60	Valencia	Valencia	2593113
EST	EE.01	Harjumaa	Harjumaa	592170
EST	EE.02	Hiiumaa	Hiiumaa	592133
EST	EE.03	Ida-Virumaa	Ida-Virumaa	592075
EST	EE.04	Järvamaa	Jaervamaa	591961
EST	EE.05	Jõgevamaa	Jogevamaa	591901
EST	EE.07	Lääne	Laeaene	590856
EST	EE.08	Lääne-Virumaa	Laeaene-Virumaa	590854
EST	EE.11	Pärnumaa	Paernumaa	589576
EST	EE.12	Põlvamaa	Polvamaa	589373
EST	EE.13	Raplamaa	Raplamaa	589115
EST	EE.14	Saare	Saare	588879
EST	EE.18	Tartu	Tartu	588334
EST	EE.19	Valgamaa	Valgamaa	587875
EST	EE.20	Viljandimaa	Viljandimaa	587590
EST	EE.21	Võrumaa	Vorumaa	587448
ETH	ET.44	Addis Ababa	Addis Ababa	444178
ETH	ET.46	Amhara	Amhara	444180
ETH	ET.47	Bīnshangul Gumuz	Binshangul Gumuz	444181
ETH	ET.55	Central Ethiopia Regional State	Central Ethiopia Regional State	12902749
ETH	ET.48	Dire Dawa	Dire Dawa	444182
ETH	ET.49	Gambela	Gambela	444183
ETH	ET.50	Harari	Harari	444184
ETH	ET.51	Oromiya	Oromiya	444185
ETH	ET.SI	Sidama Region	Sidama Region	8299784
ETH	ET.52	Somali	Somali	444186
ETH	ET.56	South Ethiopia Regional State	South Ethiopia Regional State	12902766
ETH	ET.SW	South West Ethiopia Peoples' Region	South West Ethiopia Peoples' Region	12902784
ETH	ET.53	Tigray	Tigray	444187
ETH	ET.45	Āfar	Afar	444179
FIN	FI.13	Central Finland	Central Finland	830685
FIN	FI.16	Central Ostrobothnia	Central Ostrobothnia	830675
FIN	FI.18	Kainuu	Kainuu	830664
FIN	FI.05	Kanta-Häme	Kanta-Haeme	830705
FIN	FI.08	Kymenlaakso	Kymenlaakso	830703
FIN	FI.19	Lapland	Lapland	830603
FIN	FI.12	North Karelia	North Karelia	830686
FIN	FI.17	North Ostrobothnia	North Ostrobothnia	830667
FIN	FI.11	North Savo	North Savo	830690
FIN	FI.15	Ostrobothnia	Ostrobothnia	830676
FIN	FI.07	Paijat-Hame	Paijat-Hame	831040
FIN	FI.06	Pirkanmaa	Pirkanmaa	830704
